Timestamp,User_ID,Application,Signal_Str,Latency,Required_,Allocated_,Resource_Allocation
24,User_79,Web_Browsing,-50 dBm,12 ms,1.20 Mbps,0.86 Mbps,72%
24,User_80,IoT_Temp,-54 dBm,17 ms,0.10 Mbps,0.08 Mbps,80%
24,User_81,Video_Streaming,-59 dBm,19 ms,2.00 Mbps,1.09 Mbps,55%
24,User_82,Emergency,-84 dBm,25 ms,5.00 Mbps,0.54 Mbps,11%
24,User_83,Video_Call,-43 dBm,14 ms,3.00 Mbps,2.34 Mbps,78%
24,User_84,Voice_Call,-55 dBm,13 ms,1.50 Mbps,1.06 Mbps,71%
24,User_85,Streaming,-40 dBm,10 ms,2.50 Mbps,2.05 Mbps,82%
24,User_86,Online_Gaming,-53 dBm,13 ms,2.00 Mbps,1.52 Mbps,76%
24,User_87,Background,-50 dBm,13 ms,0.80 Mbps,0.67 Mbps,84%
24,User_88,Web_Browsing,-47 dBm,12 ms,1.20 Mbps,0.87 Mbps,73%
24,User_89,IoT_Temp,-52 dBm,15 ms,0.10 Mbps,0.09 Mbps,88%
24,User_90,Video_Streaming,-46 dBm,12 ms,2.00 Mbps,1.61 Mbps,81%
25,User_1,Emergency,-61 dBm,18 ms,5.00 Mbps,1.03 Mbps,21%
25,User_2,Video_Call,-54 dBm,17 ms,3.00 Mbps,1.77 Mbps,59%
25,User_3,Voice_Call,-60 dBm,15 ms,1.50 Mbps,1.21 Mbps,81%
25,User_4,Streaming,-52 dBm,16 ms,2.50 Mbps,1.90 Mbps,76%
25,User_5,Online_Gaming,-51 dBm,12 ms,2.00 Mbps,1.77 Mbps,88%
25,User_6,Background,-55 dBm,16 ms,0.80 Mbps,0.58 Mbps,73%
25,User_7,Web_Browsing,-49 dBm,13 ms,1.20 Mbps,0.90 Mbps,75%
25,User_8,IoT_Temp,-80 dBm,21 ms,0.10 Mbps,0.07 Mbps,74%
25,User_9,Video_Streaming,-77 dBm,21 ms,2.00 Mbps,0.54 Mbps,27%
25,User_10,Emergency,-37 dBm,12 ms,5.00 Mbps,3.66 Mbps,73%
25,User_11,Video_Call,-51 dBm,14 ms,3.00 Mbps,1.92 Mbps,64%
25,User_12,Voice_Call,-41 dBm,13 ms,1.50 Mbps,1.34 Mbps,89%
25,User_13,Streaming,-57 dBm,14 ms,2.50 Mbps,1.40 Mbps,56%
25,User_14,Online_Gaming,-62 dBm,17 ms,2.00 Mbps,0.70 Mbps,35%
25,User_15,Background,-40 dBm,13 ms,0.80 Mbps,0.70 Mbps,88%
25,User_16,Web_Browsing,-39 dBm,10 ms,1.20 Mbps,1.02 Mbps,85%
25,User_17,IoT_Temp,-57 dBm,15 ms,0.10 Mbps,0.08 Mbps,84%
25,User_18,Video_Streaming,-62 dBm,16 ms,2.00 Mbps,0.79 Mbps,39%
25,User_19,Emergency,-76 dBm,23 ms,5.00 Mbps,0.53 Mbps,11%
25,User_20,Video_Call,-50 dBm,16 ms,3.00 Mbps,1.81 Mbps,60%
25,User_21,Voice_Call,-38 dBm,8 ms,1.50 Mbps,1.26 Mbps,84%
25,User_22,Streaming,-49 dBm,13 ms,2.50 Mbps,1.84 Mbps,74%
25,User_23,Online_Gaming,-48 dBm,12 ms,2.00 Mbps,1.69 Mbps,84%
25,User_24,Background,-46 dBm,13 ms,0.80 Mbps,0.61 Mbps,76%
25,User_25,Web_Browsing,-63 dBm,19 ms,1.20 Mbps,0.69 Mbps,57%
25,User_26,IoT_Temp,-50 dBm,16 ms,0.10 Mbps,0.07 Mbps,72%
25,User_27,Video_Streaming,-37 dBm,12 ms,2.00 Mbps,1.77 Mbps,88%
25,User_28,Emergency,-36 dBm,8 ms,5.00 Mbps,3.49 Mbps,70%
25,User_29,Video_Call,-40 dBm,11 ms,3.00 Mbps,2.54 Mbps,85%
25,User_30,Voice_Call,-56 dBm,17 ms,1.50 Mbps,1.21 Mbps,81%
25,User_31,Streaming,-44 dBm,11 ms,2.50 Mbps,2.04 Mbps,82%
25,User_32,Online_Gaming,-43 dBm,14 ms,2.00 Mbps,1.76 Mbps,88%
25,User_33,Background,-50 dBm,13 ms,0.80 Mbps,0.60 Mbps,75%
25,User_34,Web_Browsing,-78 dBm,23 ms,1.20 Mbps,0.46 Mbps,38%
25,User_35,IoT_Temp,-66 dBm,20 ms,0.10 Mbps,0.08 Mbps,81%
25,User_36,Video_Streaming,-57 dBm,14 ms,2.00 Mbps,1.23 Mbps,61%
25,User_37,Emergency,-41 dBm,11 ms,5.00 Mbps,2.97 Mbps,59%
25,User_38,Video_Call,-85 dBm,24 ms,3.00 Mbps,0.42 Mbps,14%
25,User_39,Voice_Call,-46 dBm,13 ms,1.50 Mbps,1.12 Mbps,75%
25,User_40,Streaming,-83 dBm,26 ms,2.50 Mbps,0.47 Mbps,19%
25,User_41,Online_Gaming,-52 dBm,17 ms,2.00 Mbps,1.44 Mbps,72%
25,User_42,Background,-61 dBm,19 ms,0.80 Mbps,0.62 Mbps,77%
25,User_43,Web_Browsing,-51 dBm,12 ms,1.20 Mbps,0.84 Mbps,70%
25,User_44,IoT_Temp,-51 dBm,13 ms,0.10 Mbps,0.08 Mbps,79%
25,User_45,Video_Streaming,-57 dBm,16 ms,2.00 Mbps,1.18 Mbps,59%
25,User_46,Emergency,-39 dBm,10 ms,5.00 Mbps,3.29 Mbps,66%
25,User_47,Video_Call,-45 dBm,15 ms,3.00 Mbps,2.53 Mbps,84%
25,User_48,Voice_Call,-43 dBm,11 ms,1.50 Mbps,1.14 Mbps,76%
25,User_49,Streaming,-42 dBm,14 ms,2.50 Mbps,2.22 Mbps,89%
25,User_50,Online_Gaming,-52 dBm,15 ms,2.00 Mbps,1.73 Mbps,87%
25,User_51,Background,-63 dBm,16 ms,0.80 Mbps,0.58 Mbps,73%
25,User_52,Web_Browsing,-61 dBm,17 ms,1.20 Mbps,0.89 Mbps,74%
25,User_53,IoT_Temp,-53 dBm,13 ms,0.10 Mbps,0.08 Mbps,78%
25,User_54,Video_Streaming,-39 dBm,13 ms,2.00 Mbps,1.78 Mbps,89%
25,User_55,Emergency,-51 dBm,15 ms,5.00 Mbps,1.94 Mbps,39%
25,User_56,Video_Call,-41 dBm,11 ms,3.00 Mbps,2.21 Mbps,74%
25,User_57,Voice_Call,-53 dBm,14 ms,1.50 Mbps,1.18 Mbps,78%
25,User_58,Streaming,-73 dBm,20 ms,2.50 Mbps,0.44 Mbps,18%
25,User_59,Online_Gaming,-36 dBm,10 ms,2.00 Mbps,1.49 Mbps,75%
25,User_60,Background,-65 dBm,20 ms,0.80 Mbps,0.53 Mbps,66%
25,User_61,Web_Browsing,-51 dBm,13 ms,1.20 Mbps,1.08 Mbps,90%
25,User_62,IoT_Temp,-53 dBm,14 ms,0.10 Mbps,0.09 Mbps,88%
25,User_63,Video_Streaming,-58 dBm,15 ms,2.00 Mbps,1.03 Mbps,51%
25,User_64,Emergency,-57 dBm,17 ms,5.00 Mbps,1.43 Mbps,29%
25,User_65,Video_Call,-55 dBm,13 ms,3.00 Mbps,1.75 Mbps,58%
25,User_66,Voice_Call,-71 dBm,20 ms,1.50 Mbps,0.55 Mbps,37%
25,User_67,Streaming,-64 dBm,20 ms,2.50 Mbps,0.60 Mbps,24%
25,User_68,Online_Gaming,-39 dBm,13 ms,2.00 Mbps,1.75 Mbps,87%
25,User_69,Background,-61 dBm,15 ms,0.80 Mbps,0.70 Mbps,87%
25,User_70,Web_Browsing,-51 dBm,16 ms,1.20 Mbps,0.87 Mbps,72%
25,User_71,IoT_Temp,-63 dBm,20 ms,0.10 Mbps,0.08 Mbps,78%
25,User_72,Video_Streaming,-64 dBm,20 ms,2.00 Mbps,0.58 Mbps,29%
25,User_73,Emergency,-54 dBm,14 ms,5.00 Mbps,1.99 Mbps,40%
25,User_74,Video_Call,-47 dBm,14 ms,3.00 Mbps,2.22 Mbps,74%
25,User_75,Voice_Call,-69 dBm,19 ms,1.50 Mbps,0.47 Mbps,31%
25,User_76,Streaming,-56 dBm,18 ms,2.50 Mbps,1.31 Mbps,52%
25,User_77,Online_Gaming,-54 dBm,17 ms,2.00 Mbps,1.39 Mbps,70%
25,User_78,Background,-53 dBm,16 ms,0.80 Mbps,0.63 Mbps,79%
25,User_79,Web_Browsing,-46 dBm,12 ms,1.20 Mbps,1.04 Mbps,87%
25,User_80,IoT_Temp,-40 dBm,10 ms,0.10 Mbps,0.07 Mbps,72%
25,User_81,Video_Streaming,-57 dBm,15 ms,2.00 Mbps,1.13 Mbps,57%
25,User_82,Emergency,-82 dBm,24 ms,5.00 Mbps,0.56 Mbps,11%
25,User_83,Video_Call,-38 dBm,12 ms,3.00 Mbps,2.67 Mbps,89%
25,User_84,Voice_Call,-55 dBm,17 ms,1.50 Mbps,1.20 Mbps,80%
25,User_85,Streaming,-40 dBm,11 ms,2.50 Mbps,2.25 Mbps,90%
25,User_86,Online_Gaming,-47 dBm,13 ms,2.00 Mbps,1.65 Mbps,82%
25,User_87,Background,-42 dBm,10 ms,0.80 Mbps,0.61 Mbps,76%
25,User_88,Web_Browsing,-44 dBm,13 ms,1.20 Mbps,0.98 Mbps,81%
25,User_89,IoT_Temp,-53 dBm,13 ms,0.10 Mbps,0.08 Mbps,81%
25,User_90,Video_Streaming,-48 dBm,14 ms,2.00 Mbps,1.67 Mbps,84%
